FIPS5,yr,population
48489,2015,21902
48489,2016,21813
48489,2017,21574
48489,2018,21515
48491,2014,488041
48491,2015,507104
48491,2016,527474
48491,2017,545948
48491,2018,566719
48493,2014,46161
48493,2015,47185
48493,2016,48205
48493,2017,49215
48493,2018,50224
48495,2014,7826
48495,2015,8013
48495,2016,7876
48495,2017,7574
48495,2018,7720
48497,2014,61705
48497,2015,62857
48497,2016,64466
48497,2017,65863
48497,2018,68305
48499,2014,42774
48499,2015,43119
48499,2016,43760
48499,2017,44291
48499,2018,45129
48501,2014,8404
48501,2015,8648
48501,2016,8651
48501,2017,8562
48501,2018,8591
48503,2014,18278
48503,2015,18165
48503,2016,18105
48503,2017,17978
48503,2018,18045
48505,2014,14404
48505,2015,14511
48505,2016,14456
48505,2017,14283
48505,2018,14190
48507,2014,12259
48507,2015,12322
48507,2016,12127
48507,2017,11965
48507,2018,11983
49001,2014,6429
49001,2015,6351
49001,2016,6458
49001,2017,6396
49001,2018,6580
49003,2014,51303
49003,2015,51832
49003,2016,52953
49003,2017,53967
49003,2018,54950
49005,2014,117906
49005,2015,119774
49005,2016,122367
49005,2017,124564
49005,2018,127068
49007,2014,20634
49007,2015,20385
49007,2016,20323
49007,2017,20168
49007,2018,20269
49009,2014,1124
49009,2015,1105
49009,2016,1075
49009,2017,1022
49009,2018,980
49011,2014,328756
49011,2015,334676
49011,2016,341080
49011,2017,346881
49011,2018,351713
49013,2014,20206
49013,2015,20756
49013,2016,20255
49013,2017,19915
49013,2018,19964
49015,2014,10638
49015,2015,10359
49015,2016,10207
49015,2017,10020
49015,2018,10014
49017,2014,5005
49017,2015,4969
49017,2016,4971
49017,2017,5061
49017,2018,5080
49019,2014,9477
49019,2015,9555
49019,2016,9642
49019,2017,9640
49019,2018,9764
49021,2014,47045
49021,2015,48120
49021,2016,49692
49021,2017,50822
49021,2018,52775
49023,2014,10409
49023,2015,10541
49023,2016,10985
49023,2017,11248
49023,2018,11555
49025,2014,7166
49025,2015,7040
49025,2016,7300
49025,2017,7537
49025,2018,7709
49027,2014,12544
49027,2015,12627
49027,2016,12657
49027,2017,12829
49027,2018,13006
49029,2014,10602
49029,2015,11046
49029,2016,11386
49029,2017,11875
49029,2018,12045
49031,2014,1467
49031,2015,1491
49031,2016,1459
49031,2017,1413
49031,2018,1445
49033,2014,2274
49033,2015,2300
49033,2016,2312
49033,2017,2402
49033,2018,2464
49035,2014,1090257
49035,2015,1102629
49035,2016,1120684
49035,2017,1137820
49035,2018,1152633
49037,2014,15052
49037,2015,15240
49037,2016,15343
49037,2017,15320
49037,2018,15449
49039,2014,28295
49039,2015,28663
49039,2016,29256
49039,2017,29991
49039,2018,30623
49041,2014,20735
49041,2015,20860
49041,2016,21137
49041,2017,21317
49041,2018,21539
49043,2014,39118
49043,2015,39647
49043,2016,40506
49043,2017,41349
49043,2018,41933
49045,2014,61446
49045,2015,62617
49045,2016,64535
49045,2017,67418
49045,2018,69907
49047,2014,36921
49047,2015,37783
49047,2016,36254
49047,2017,35219
49047,2018,35438
49049,2014,560751
49049,2015,572650
49049,2016,590082
49049,2017,606503
49049,2018,622213
49051,2014,27822
49051,2015,29147
49051,2016,30430
49051,2017,31975
49051,2018,33240
49053,2014,151109
49053,2015,154680
49053,2016,159337
49053,2017,165859
49053,2018,171700
49055,2014,2696
49055,2015,2691
49055,2016,2674
49055,2017,2721
49055,2018,2690
49057,2014,240212
49057,2015,242963
49057,2016,247253
49057,2017,251866
49057,2018,256359
50001,2014,36933
50001,2015,36926
50001,2016,36925
50001,2017,36940
50001,2018,36973
50003,2014,36173
50003,2015,36161
50003,2016,35921
50003,2017,35713
50003,2018,35631
50005,2014,30868
50005,2015,30643
50005,2016,30156
50005,2017,30154
50005,2018,30302
50007,2014,159961
50007,2015,161294
50007,2016,161542
50007,2017,162891
50007,2018,164572
50009,2014,6154
50009,2015,6196
50009,2016,6227
50009,2017,6213
50009,2018,6250
50011,2014,48749
50011,2015,48973
50011,2016,48976
50011,2017,49007
50011,2018,49421
50013,2014,6967
50013,2015,6870
50013,2016,6917
50013,2017,6983
50013,2018,7090
50015,2014,25130
50015,2015,25238
50015,2016,25325
50015,2017,25345
50015,2018,25300
50017,2014,28878
50017,2015,28890
50017,2016,28921
50017,2017,28999
50017,2018,28999
50019,2014,27021
50019,2015,27030
50019,2016,26762
50019,2017,26834
50019,2018,26907
50021,2014,60031
50021,2015,59547
50021,2016,59113
50021,2017,59000
50021,2018,58672
50023,2014,58960
50023,2015,58645
50023,2016,58356
50023,2017,58283
50023,2018,58140
50025,2014,43663
50025,2015,43252
50025,2016,43172
50025,2017,42906
50025,2018,42756
50027,2014,55730
50027,2015,55532
50027,2016,55331
50027,2017,55257
50027,2018,55286
51001,2014,32970
51001,2015,32910
51001,2016,32850
51001,2017,32566
51001,2018,32412
51003,2014,103743
51003,2015,105119
51003,2016,106408
51003,2017,107788
51003,2018,108718
51005,2014,15602
51005,2015,15420
51005,2016,15379
51005,2017,15119
51005,2018,14910
51007,2014,12716
51007,2015,12782
51007,2016,12793
51007,2017,12965
51007,2018,13013
51009,2014,32158
51009,2015,31832
51009,2016,31889
51009,2017,31863
51009,2018,31666
51011,2014,15348
51011,2015,15485
51011,2016,15512
51011,2017,15701
51011,2018,15841
51013,2014,226043
51013,2015,228746
51013,2016,231582
51013,2017,235121
51013,2018,237521
51015,2014,73880
51015,2015,74293
51015,2016,74793
51015,2017,75082
51015,2018,75457
51017,2014,4535
51017,2015,4456
51017,2016,4399
51017,2017,4285
51017,2018,4292
51019,2014,77046
51019,2015,77598
51019,2016,77911
51019,2017,78239
51019,2018,78747
51021,2014,6585
51021,2015,6534
51021,2016,6472
51021,2017,6351
51021,2018,6293
51023,2014,33077
51023,2015,33344
51023,2016,33177
51023,2017,33236
51023,2018,33277
51025,2014,16826
51025,2015,16856
51025,2016,16642
51025,2017,16616
51025,2018,16384
51027,2014,23144
51027,2015,22705
51027,2016,22118
51027,2017,21500
51027,2018,21221
51029,2014,16935
51029,2015,17016
51029,2016,17042
51029,2017,17027
51029,2018,16999
51031,2014,55267
51031,2015,55289
51031,2016,55233
51031,2017,55086
51031,2018,54973
51033,2014,29749
51033,2015,29891
51033,2016,30073
51033,2017,30433
51033,2018,30772
51035,2014,29707
51035,2015,29850
51035,2016,29748
51035,2017,29747
51035,2018,29636
51036,2014,6975
51036,2015,7040
51036,2016,7019
51036,2017,7000
51036,2018,6941
51037,2014,12176
51037,2015,12172
51037,2016,12108
51037,2017,12082
51037,2018,11938
51041,2014,332148
51041,2015,334955
51041,2016,338414
51041,2017,343163
51041,2018,348556
51043,2014,14314
51043,2015,14242
51043,2016,14296
51043,2017,14449
51043,2018,14523
51045,2014,5176
51045,2015,5138
51045,2016,5122
51045,2017,5065
51045,2018,5064
51047,2014,49248
51047,2015,49553
51047,2016,50324
51047,2017,51267
51047,2018,51859
51049,2014,9838
51049,2015,9746
51049,2016,9723
51049,2017,9813
51049,2018,9809
51051,2014,15344
51051,2015,15202
51051,2016,15008
51051,2017,14721
51051,2018,14523
51053,2014,28098
51053,2015,28111
51053,2016,28341
51053,2017,28459
51053,2018,28529
51057,2014,11067
51057,2015,11097
51057,2016,11086
51057,2017,11011
51057,2018,10919
51059,2014,1136573
51059,2015,1140164
51059,2016,1143229
51059,2017,1146883
51059,2018,1150795
51061,2014,68132
51061,2015,68431
51061,2016,68810
51061,2017,69528
51061,2018,70675
51063,2014,15527
51063,2015,15548
51063,2016,15675
51063,2017,15785
51063,2018,15795
51065,2014,25970
51065,2015,26111
51065,2016,26129
51065,2017,26417
51065,2018,26783
51067,2014,56268
51067,2015,56227
51067,2016,56148
51067,2017,56326
51067,2018,56195
51069,2014,82730
51069,2015,83513
51069,2016,84668
51069,2017,86499
51069,2018,88355
51071,2014,16849
51071,2015,16767
51071,2016,16838
51071,2017,16771
51071,2018,16844
51073,2014,37024
51073,2015,37007
51073,2016,37114
51073,2017,37309
51073,2018,37349
51075,2014,21854
51075,2015,22159
51075,2016,22462
51075,2017,22691
51075,2018,23244
51077,2014,15922
51077,2015,15956
51077,2016,15868
51077,2017,15677
51077,2018,15631
51079,2014,19104
51079,2015,19186
51079,2016,19335
51079,2017,19648
51079,2018,19779
51081,2014,11563
51081,2015,11813
51081,2016,11577
51081,2017,11716
51081,2018,11627
51083,2014,35190
51083,2015,35082
51083,2016,34970
51083,2017,34532
51083,2018,34120
51085,2014,101730
51085,2015,103078
51085,2016,104348
51085,2017,105850
51085,2018,107239
51087,2014,321924
51087,2015,324289
51087,2016,325589
51087,2017,327148
51087,2018,329261
51089,2014,52230
51089,2015,51912
51089,2016,51593
51089,2017,51250
51089,2018,50953
51091,2014,2238
51091,2015,2196
51091,2016,2209
51091,2017,2217
51091,2018,2210
51093,2014,35860
51093,2015,36155
51093,2016,36319
51093,2017,36571
51093,2018,36953
51095,2014,72077
51095,2015,72836
51095,2016,73994
51095,2017,75459
51095,2018,76397
51097,2014,7085
51097,2015,7086
51097,2016,7049
51097,2017,7000
51097,2018,7042
51099,2014,25262
51099,2015,25399
51099,2016,25910
51099,2017,26302
51099,2018,26575
51101,2014,16150
51101,2015,16285
51101,2016,16408
51101,2017,16705
51101,2018,16939
51103,2014,10862
51103,2015,10825
51103,2016,10769
51103,2017,10779
51103,2018,10783
51105,2014,24716
51105,2015,24550
51105,2016,24066
51105,2017,23795
51105,2018,23541
51107,2014,362290
51107,2015,374054
51107,2016,385524
51107,2017,396995
51107,2018,406850
51109,2014,34314
51109,2015,34615
51109,2016,35306
51109,2017,35885
51109,2018,36778
51111,2014,12481
51111,2015,12329
51111,2016,12263
51111,2017,12231
51111,2018,12086
51113,2014,13034
51113,2015,13046
51113,2016,13076
51113,2017,13245
51113,2018,13295
51115,2014,8814
51115,2015,8844
51115,2016,8789
51115,2017,8731
51115,2018,8802
51117,2014,31112
51117,2015,30933
51117,2016,30827
51117,2017,30712
51117,2018,30650
51119,2014,10653
51119,2015,10683
51119,2016,10751
51119,2017,10643
51119,2018,10769
51121,2014,97117
51121,2015,97348
51121,2016,98254
51121,2017,98283
51121,2018,98985
51125,2014,14865
51125,2015,14757
51125,2016,14800
51125,2017,14804
51125,2018,14836
51127,2014,20017
51127,2015,20382
51127,2016,21025
51127,2017,21698
51127,2018,22391
51131,2014,12045
51131,2015,12095
51131,2016,12021
51131,2017,11887
51131,2018,11735
51133,2014,12254
51133,2015,12246
51133,2016,12193
51133,2017,12277
51133,2018,12147
51135,2014,15505
51135,2015,15606
51135,2016,15501
51135,2017,15467
51135,2018,15420
51137,2014,34922
51137,2015,35183
51137,2016,35381
51137,2017,35931
51137,2018,36644
51139,2014,23785
51139,2015,23660
51139,2016,23610
51139,2017,23755
51139,2018,23933
51141,2014,18176
51141,2015,17953
51141,2016,17783
51141,2017,17708
51141,2018,17673
51143,2014,62378
51143,2015,62000
51143,2016,61710
51143,2017,61341
51143,2018,60949
51145,2014,28488
51145,2015,28056
51145,2016,28444
51145,2017,28691
51145,2018,29189
51147,2014,22976
51147,2015,23120
51147,2016,23026
51147,2017,22708
51147,2018,22950
51149,2014,37411
51149,2015,38212
51149,2016,37872
51149,2017,37895
51149,2018,38082
51153,2014,443926
51153,2015,451232
51153,2016,457023
51153,2017,463551
51153,2018,468011
51155,2014,34342
51155,2015,34341
51155,2016,34225
51155,2017,34194
51155,2018,34066
51157,2014,7333
51157,2015,7390
51157,2016,7352
51157,2017,7333
51157,2018,7252
51159,2014,8884
51159,2015,8783
51159,2016,8759
51159,2017,8925
51159,2018,9038
51161,2014,93371
51161,2015,93337
51161,2016,93371
51161,2017,93763
51161,2018,94073
51163,2014,22433
51163,2015,22375
51163,2016,22376
51163,2017,22609
51163,2018,22752
51165,2014,77885
51165,2015,78453
51165,2016,79323
51165,2017,80313
51165,2018,81244
51167,2014,28054
51167,2015,27824
51167,2016,27385
51167,2017,27027
51167,2018,26748
51169,2014,22518
51169,2015,22244
51169,2016,21980
51169,2017,21767
51169,2018,21534
51171,2014,42731
51171,2015,42841
51171,2016,42885
51171,2017,43271
51171,2018,43497
51173,2014,31571
51173,2015,31411
51173,2016,31121
51173,2017,30722
51173,2018,30472
51175,2014,18221
51175,2015,18121
51175,2016,18022
51175,2017,17743
51175,2018,17586
51177,2014,128804
51177,2015,129944
51177,2016,131271
51177,2017,132802
51177,2018,134238
51179,2014,138813
51179,2015,140917
51179,2016,143578
51179,2017,146790
51179,2018,149960
51181,2014,6780
51181,2015,6670
51181,2016,6553
51181,2017,6522
51181,2018,6474
51183,2014,11721
51183,2015,11686
51183,2016,11408
51183,2017,11380
51183,2018,11237
51185,2014,43386
51185,2015,42904
51185,2016,42108
51185,2017,41146
51185,2018,40855
51187,2014,40103
51187,2015,38675
51187,2016,39105
51187,2017,39357
51187,2018,40003
51191,2014,54604
51191,2015,54337
51191,2016,54271
51191,2017,54415
51191,2018,54402
51193,2014,17440
51193,2015,17549
51193,2016,17637
51193,2017,17736
51193,2018,17830
51195,2014,39908
51195,2015,39567
51195,2016,39026
51195,2017,38611
51195,2018,38012
51197,2014,29044
51197,2015,29098
51197,2016,28934
51197,2017,28872
51197,2018,28754
51199,2014,66573
51199,2015,67828
51199,2016,67812
51199,2017,67878
51199,2018,67846
51510,2014,151431
51510,2015,153863
51510,2016,157045
51510,2017,159654
51510,2018,160530
51520,2014,17199
51520,2015,17041
51520,2016,16843
51520,2017,16650
51520,2018,16482
51530,2014,6550
51530,2015,6533
51530,2016,6362
51530,2017,6313
51530,2018,6237
51540,2014,45522
51540,2015,46433
51540,2016,47236
51540,2017,47902
51540,2018,48117
51550,2014,233380
51550,2015,235168
51550,2016,237591
51550,2017,240327
51550,2018,242634
51570,2014,17440
51570,2015,17482
51570,2016,17535
51570,2017,17676
51570,2018,17833
51580,2014,5775
51580,2015,5661
51580,2016,5539
51580,2017,5474
51580,2018,5460
51590,2014,42267
51590,2015,41937
51590,2016,41641
51590,2017,41022
51590,2018,40693
51595,2014,5597
51595,2015,5525
51595,2016,5370
51595,2017,5292
51595,2018,5121
51600,2014,23315
51600,2015,23439
51600,2016,23835
51600,2017,24162
51600,2018,24574
51610,2014,13454
51610,2015,13837
51610,2016,13782
51610,2017,14489
51610,2018,14772
51620,2014,8399
51620,2015,8334
51620,2016,8183
51620,2017,8125
51620,2018,8013
51630,2014,28254
51630,2015,28054
51630,2016,28379
51630,2017,28516
51630,2018,29144
51640,2014,6904
51640,2015,6798
51640,2016,6576
51640,2017,6487
51640,2018,6423
51650,2014,137597
51650,2015,136187
51650,2016,135238
51650,2017,134581
51650,2018,134313
51660,2014,52558
51660,2015,52755
51660,2016,53701
51660,2017,53907
51660,2018,54033
51670,2014,22109
51670,2015,22228
51670,2016,22553
51670,2017,22554
51670,2018,22596
51678,2014,7121
51678,2015,7123
51678,2016,7089
51678,2017,7082
51678,2018,7136
51680,2014,78155
51680,2015,79271
51680,2016,80038
51680,2017,81065
51680,2018,82126
51683,2014,41180
51683,2015,41530
51683,2016,41435
51683,2017,41501
51683,2018,41641
51685,2014,15924
51685,2015,16054
51685,2016,16143
51685,2017,16686
51685,2018,17307
51690,2014,13317
51690,2015,13277
51690,2016,13038
51690,2017,12969
51690,2018,12902
51700,2014,181576
51700,2015,180948
51700,2016,180179
51700,2017,179398
51700,2018,178626
51710,2014,246587
51710,2015,246534
51710,2016,245843
51710,2017,244922
51710,2018,244076
51720,2014,4136
51720,2015,4005
51720,2016,3947
51720,2017,3892
51720,2018,3968
51730,2014,32236
51730,2015,32000
51730,2016,31698
51730,2017,31635
51730,2018,31567
51735,2014,12003
51735,2015,12014
51735,2016,11943
51735,2017,12043
51735,2018,12190
51740,2014,95826
51740,2015,96308
51740,2016,95094
51740,2017,94693
51740,2018,94632
51750,2014,17390
51750,2015,17341
51750,2016,17420
51750,2017,17659
51750,2018,18339
51760,2014,217003
51760,2015,220847
51760,2016,225332
51760,2017,226968
51760,2018,228783
51770,2014,99443
51770,2015,99733
51770,2016,99572
51770,2017,99436
51770,2018,99920
51775,2014,25427
51775,2015,25426
51775,2016,25438
51775,2017,25662
51775,2018,25643
51790,2014,24287
51790,2015,24219
51790,2016,24266
51790,2017,24566
51790,2018,24922
51800,2014,86892
51800,2015,88127
51800,2016,89322
51800,2017,90275
51800,2018,91185
51810,2014,448913
51810,2015,450474
51810,2016,451136
51810,2017,449962
51810,2018,450189
51820,2014,21312
51820,2015,21558
51820,2016,21798
51820,2017,22336
51820,2018,22628
51830,2014,14566
51830,2015,14767
51830,2016,14824
51830,2017,14889
51830,2018,14896
51840,2014,27394
51840,2015,27470
51840,2016,27762
51840,2017,28210
51840,2018,28108
53001,2014,19200
53001,2015,19244
53001,2016,19378
53001,2017,19681
53001,2018,19759
53003,2014,22189
53003,2015,22106
53003,2016,22275
53003,2017,22507
53003,2018,22610
53005,2014,186542
53005,2015,190316
53005,2016,193652
53005,2017,198453
53005,2018,201877
53007,2014,74170
53007,2015,75123
53007,2016,75977
53007,2017,76479
53007,2018,77036
53009,2014,72477
53009,2015,73222
53009,2016,74285
53009,2017,75712
53009,2018,76737
53011,2014,448277
53011,2015,456986
53011,2016,465310
53011,2017,474492
53011,2018,481857
